0.0,1.0
0.03225806451612903,0.998
0.06451612903225806,0.9963
0.0967741935483871,0.995
0.12903225806451613,0.9938
0.16129032258064516,0.9921
0.1935483870967742,0.9897
0.22580645161290322,0.9881
0.25806451612903225,0.9862
0.2903225806451613,0.9846
0.3225806451612903,0.9835
0.3548387096774194,0.982
0.3870967741935484,0.9803
0.41935483870967744,0.9785
0.45161290322580644,0.9766
0.4838709677419355,0.975
0.5161290322580645,0.9737
0.5483870967741935,0.9724
0.5806451612903226,0.9718
0.6129032258064516,0.9708
0.6451612903225806,0.9691
0.6774193548387096,0.9678
0.7096774193548387,0.9657
0.7419354838709677,0.9646
0.7741935483870968,0.9632
0.8064516129032258,0.9614
0.8387096774193549,0.9595
0.8709677419354839,0.958
0.9032258064516129,0.9565
0.9354838709677419,0.9541
0.967741935483871,0.9521
1.0,0.9505
1.032258064516129,0.9489
1.064516129032258,0.9473
1.096774193548387,0.9453
1.1290322580645162,0.9432
1.1612903225806452,0.9419
1.1935483870967742,0.9401
1.2258064516129032,0.9384
1.2580645161290323,0.9362
1.2903225806451613,0.9339
1.3225806451612903,0.9321
1.3548387096774193,0.9298
1.3870967741935485,0.9275
1.4193548387096775,0.9248
1.4516129032258065,0.9227
1.4838709677419355,0.9208
1.5161290322580645,0.9179
1.5483870967741935,0.9158
1.5806451612903225,0.9133
1.6129032258064515,0.9116
1.6451612903225807,0.9095
1.6774193548387097,0.9073
1.7096774193548387,0.9049
1.7419354838709677,0.9014
1.7741935483870968,0.9
1.8064516129032258,0.897
1.8387096774193548,0.8946
1.8709677419354838,0.8921
1.903225806451613,0.8897
1.935483870967742,0.8867
1.967741935483871,0.8845
2.0,0.8829
2.032258064516129,0.8814
2.064516129032258,0.8791
2.096774193548387,0.8768
2.129032258064516,0.8741
2.161290322580645,0.8718
2.193548387096774,0.8687
2.225806451612903,0.8663
2.2580645161290325,0.864
2.2903225806451615,0.8622
2.3225806451612905,0.8586
2.3548387096774195,0.8563
2.3870967741935485,0.8528
2.4193548387096775,0.8504
2.4516129032258065,0.8478
2.4838709677419355,0.845
2.5161290322580645,0.8419
2.5483870967741935,0.8391
2.5806451612903225,0.8363
2.6129032258064515,0.8334
2.6451612903225805,0.8304
2.6774193548387095,0.8272
2.7096774193548385,0.8242
2.7419354838709675,0.8211
2.774193548387097,0.817
2.806451612903226,0.8142
2.838709677419355,0.8107
2.870967741935484,0.8088
2.903225806451613,0.8061
2.935483870967742,0.804
2.967741935483871,0.8016
3.0,0.7982
3.032258064516129,0.7958
3.064516129032258,0.7925
3.096774193548387,0.7897
3.129032258064516,0.7875
3.161290322580645,0.7843
3.193548387096774,0.7803
3.225806451612903,0.7767
3.2580645161290325,0.7738
3.2903225806451615,0.7708
3.3225806451612905,0.7672
3.3548387096774195,0.7645
3.3870967741935485,0.7614
3.4193548387096775,0.758
3.4516129032258065,0.7551
3.4838709677419355,0.7525
3.5161290322580645,0.7487
3.5483870967741935,0.7454
3.5806451612903225,0.7425
3.6129032258064515,0.7392
3.6451612903225805,0.7351
3.6774193548387095,0.7324
3.7096774193548385,0.7289
3.7419354838709675,0.7267
3.774193548387097,0.7229
3.806451612903226,0.72
3.838709677419355,0.7166
3.870967741935484,0.7131
3.903225806451613,0.7097
3.935483870967742,0.7061
3.967741935483871,0.7035
4.0,0.6999
4.032258064516129,0.6969
4.064516129032258,0.6945
4.096774193548387,0.6914
4.129032258064516,0.6877
4.161290322580645,0.6853
4.193548387096774,0.6825
4.225806451612903,0.6792
4.258064516129032,0.6772
4.290322580645161,0.6742
4.32258064516129,0.6711
4.354838709677419,0.6679
4.387096774193548,0.6657
4.419354838709677,0.6627
4.451612903225806,0.6602
4.483870967741935,0.657
4.516129032258065,0.6546
4.548387096774194,0.6507
4.580645161290323,0.6484
4.612903225806452,0.6462
4.645161290322581,0.6437
4.67741935483871,0.6408
4.709677419354839,0.6386
4.741935483870968,0.6352
4.774193548387097,0.6321
4.806451612903226,0.6298
4.838709677419355,0.6263
4.870967741935484,0.6231
4.903225806451613,0.6201
4.935483870967742,0.6174
4.967741935483871,0.6139
5.0,0.6123
5.032258064516129,0.6095
5.064516129032258,0.6058
5.096774193548387,0.6034
5.129032258064516,0.601
5.161290322580645,0.5997
5.193548387096774,0.5978
5.225806451612903,0.5945
5.258064516129032,0.5921
5.290322580645161,0.5906
5.32258064516129,0.5884
5.354838709677419,0.5862
5.387096774193548,0.5833
5.419354838709677,0.5808
5.451612903225806,0.5787
5.483870967741935,0.5757
5.516129032258065,0.5732
5.548387096774194,0.5708
5.580645161290323,0.5685
5.612903225806452,0.5654
5.645161290322581,0.5633
5.67741935483871,0.5614
5.709677419354839,0.5592
5.741935483870968,0.5571
5.774193548387097,0.5551
5.806451612903226,0.5528
5.838709677419355,0.5504
5.870967741935484,0.5474
