0.0,1.0
0.5,1.0
1.0,1.0
1.5,1.0
2.0,1.0
2.5,1.0
3.0,0.92
3.5,0.92
4.0,0.9
4.5,0.88
5.0,0.86
5.5,0.82
6.0,0.76
6.5,0.74
7.0,0.74
7.5,0.74
8.0,0.66
8.5,0.66
9.0,0.6
9.5,0.54
10.0,0.5
10.5,0.44
11.0,0.44
11.5,0.44
12.0,0.42
12.5,0.4
13.0,0.4
13.5,0.38
14.0,0.36
14.5,0.34
15.0,0.32
15.5,0.32
16.0,0.32
16.5,0.32
17.0,0.32
17.5,0.3
18.0,0.26
18.5,0.26
19.0,0.26
19.5,0.24
20.0,0.24
20.5,0.24
21.0,0.22
21.5,0.22
22.0,0.22
22.5,0.22
23.0,0.22
23.5,0.22
24.0,0.22
24.5,0.22
25.0,0.22
25.5,0.22
26.0,0.22
26.5,0.2
27.0,0.2
27.5,0.2
28.0,0.2
28.5,0.2
29.0,0.2
29.5,0.2
30.0,0.2
30.5,0.2
31.0,0.2
31.5,0.2
32.0,0.2
32.5,0.2
33.0,0.2
33.5,0.2
34.0,0.2
34.5,0.2
35.0,0.2
35.5,0.2
36.0,0.2
36.5,0.2
37.0,0.2
37.5,0.2
38.0,0.2
38.5,0.2
39.0,0.2
39.5,0.2
40.0,0.2
40.5,0.2
41.0,0.2
41.5,0.2
42.0,0.2
42.5,0.2
43.0,0.2
43.5,0.2
44.0,0.2
44.5,0.2
45.0,0.2
45.5,0.2
46.0,0.2
46.5,0.2
47.0,0.2
47.5,0.2
48.0,0.2
48.5,0.18
49.0,0.18
49.5,0.18
50.0,0.16
50.5,0.16
51.0,0.16
51.5,0.16
52.0,0.16
52.5,0.16
53.0,0.16
53.5,0.14
54.0,0.14
54.5,0.14
55.0,0.14
55.5,0.14
56.0,0.12
56.5,0.12
57.0,0.12
57.5,0.12
58.0,0.12
58.5,0.12
59.0,0.12
59.5,0.12
60.0,0.12
