0.0,1.0
0.9874941696051209,1.0
1.9777403358743229,1.0
3.014576029103452,0.98
3.9735915584429726,0.939
4.980336296673958,0.863
5.987724619995685,0.781
7.062665913806189,0.684
8.031010074955876,0.625
9.027715556172321,0.573
9.995979269185668,0.52
11.001919526053218,0.482
11.998356846815184,0.443
13.014524073015398,0.407
14.010934577731923,0.377
15.007532794766583,0.354
16.013553499770474,0.335
16.999549322836195,0.309
18.04429239746677,0.295
18.991632891019414,0.277
20.007223572242502,0.26
21.022800845442887,0.248
22.02841930976505,0.234
23.024239861481725,0.228
24.000679116350966,0.22
25.016108901301358,0.21
26.01205012522255,0.205
27.01756132536294,0.196
27.993705603732252,0.192
28.989405483244404,0.187
30.01432479627765,0.181
31.04917610214367,0.176
31.99604731490099,0.168
33.020792323638844,0.165
34.02596832321112,0.159
34.992368321065825,0.156
36.017301042121794,0.152
37.00305552077852,0.15
37.99851405588163,0.148
39.0135952322412,0.141
40.01882486390439,0.136
41.024027679522106,0.135
42.01955325473885,0.132
43.01518609413739,0.131
43.991357188552165,0.129
44.977017811049784,0.124
46.03094202924056,0.12
47.01653561162456,0.12
47.97299020862381,0.115
49.00760017008078,0.114
49.973866087708245,0.109
50.98874614372696,0.108
52.01341070432845,0.102
53.00884242338613,0.099
54.023910191723004,0.096
55.02920686349982,0.094
56.0149613421565,0.086
57.020056893592425,0.084
58.04473486221666,0.084
59.040179989297044,0.081
